Type,Commit SSH,File Name,From Signature, To Signature
REMOVE,0f84d3064af113db499a5759e0fe6d96b027aa24,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/StatefulRetryStepFactoryBean.java,public ExitStatus handle(StepContribution contribution),null
ADD,ca2db2c31afc28a7d01e88dc09db6151f231b8c7,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SimpleStepFactoryBeanTests.java,null,public void testCommitIntervalMustBeGreaterThanZero()
CHANGE,e46c972d8e8a267061a7e9a3886cfad32b2f219a,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/ItemOrientedStep.java,private void processRollback(final StepExecution stepExecution; final ExceptionHolder fatalException; TransactionStatus transaction),private void processRollback(final StepExecution stepExecution; final StepContribution contribution; final ExceptionHolder fatalException; TransactionStatus transaction)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/repeat/support/RepeatInternalStateSupport.java,public Collection<Throwable> getThrowables(),public Collection getThrowables()
ADD,914b9f2bed616ae460fb532204652e59a39a367a,spring-batch-core/src/main/java/org/springframework/batch/core/StepContribution.java,null,public int getSkipCount()
ADD,914b9f2bed616ae460fb532204652e59a39a367a,spring-batch-core/src/main/java/org/springframework/batch/core/StepContribution.java,null,public void incrementSkipCount(int delta)
ADD,914b9f2bed616ae460fb532204652e59a39a367a,spring-batch-core/src/main/java/org/springframework/batch/core/StepContribution.java,null,public String toString()
REMOVE,914b9f2bed616ae460fb532204652e59a39a367a,spring-batch-core/src/main/java/org/springframework/batch/core/StepContribution.java,public int getContributionSkipCount(),null
REMOVE,c2bb83ce739a96c3e5421c672ba362e5c4e9a797,spring-batch-infrastructure/src/test/java/org/springframework/batch/retry/backoff/ExponentialBackOffPolicyTests.java,private void assertEqualsApprox(long desired; long actual; long variance),null
REMOVE,7a513d4749a6a274b68f15868e9c2959d893e836,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SkipLimitStepFactoryBeanTests.java,public void skip(),null
REMOVE,7a513d4749a6a274b68f15868e9c2959d893e836,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SkipLimitStepFactoryBeanTests.java,public void skip(),null
REMOVE,1b659fe744fbc18ec43ed25d09ccecf55df3c04a,spring-batch-core/src/main/java/org/springframework/batch/core/step/tasklet/TaskletStep.java,public void setJobRepository(JobRepository jobRepository),null
REMOVE,1b659fe744fbc18ec43ed25d09ccecf55df3c04a,spring-batch-core/src/main/java/org/springframework/batch/core/step/tasklet/TaskletStep.java,private void updateStatus(StepExecution stepExecution; BatchStatus status),null
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandler.java,null,public void mark()
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandler.java,null,private void addSkippedException(Object key; Throwable e)
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandler.java,null,private void scheduleForRemoval(Object key)
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandler.java,null,private void clearSkippedExceptions()
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandler.java,null,private Throwable getSkippedException(Object key)
ADD,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerIntegrationTests.java,null,public Object doWithRetry(RetryContext context)
CHANGE,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerIntegrationTests.java,public boolean recover(Object data; Throwable cause),public Object recover(Throwable throwable)
REMOVE,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerIntegrationTests.java,public void write(Object item),null
REMOVE,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerIntegrationTests.java,public Object getKey(Object item),null
ADD,720912820d89982ce11f399df7b4e2d83cd8d870,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/support/MultipleColumnJdbcKeyCollector.java,null,public void setPreparedStatementSetter(ItemPreparedStatementSetter preparedStatementSetter)
CHANGE,720912820d89982ce11f399df7b4e2d83cd8d870,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/support/MultipleColumnJdbcKeyCollector.java,public PreparedStatementSetterKeyWrapper(Object key; KeyMappingPreparedStatementSetter pss),public PreparedStatementSetterKeyWrapper(Object key; ItemPreparedStatementSetter pss)
REMOVE,720912820d89982ce11f399df7b4e2d83cd8d870,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/support/MultipleColumnJdbcKeyCollector.java,public void setKeyMappingSetter(KeyMappingPreparedStatementSetter keyMappingSetter),null
ADD,44c478cd0edced494e220adb4a0839e14304fadc,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/file/FlatFileItemWriter.java,null,public void setDeleteIfExists(boolean shouldDeleteIfExists)
ADD,44c478cd0edced494e220adb4a0839e14304fadc,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/file/FlatFileItemWriter.java,null,public void setBufferSize(int bufferSize)
ADD,44c478cd0edced494e220adb4a0839e14304fadc,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/file/FlatFileItemWriter.java,null,public void setEncoding(String encoding)
ADD,7746cfc304a36fb557fd84e7143fc614b6be8ab0,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemOrientedStepTests.java,null,public void testStepFailureInAfterStepCallback()
REMOVE,49e081d9b2065c4d8029837f0e4971e2c829ff9a,spring-batch-core/src/test/java/test/jdbc/datasource/InitializingDataSourceFactoryBean.java,public void setInitScript(Resource initScript),null
ADD,075c9aca4f749d3e4baa4953cc0e5ae630768059,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/JdbcCursorItemReader.java,null,public long getProcessedRowCount()
ADD,c1ee3727235a3bac9a68c5310115e22f1b16bdf2,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/support/SingleColumnJdbcKeyCollector.java,null,public void setJdbcTemplate(JdbcTemplate jdbcTemplate)
CHANGE,1dcc16e5831a98a4b430724780d06484dd9d3748,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/support/MultipleColumnJdbcKeyCollector.java,public void setKeyMapper(ExecutionContextRowMapper keyMapper),public void setKeyMapper(RowMapper keyMapper)
ADD,1dcc16e5831a98a4b430724780d06484dd9d3748,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/support/MultipleColumnJdbcKeyCollector.java,null,public void setKeyMappingSetter(KeyMappingPreparedStatementSetter keyMappingSetter)
ADD,1dcc16e5831a98a4b430724780d06484dd9d3748,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/support/MultipleColumnJdbcKeyCollector.java,null,public void setValues(PreparedStatement ps)
ADD,f5fcf3a6b6b77ea1cd50bafb3f3b64fb1ed2295e,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/support/CompositeItemWriter.java,null,public void clear()
ADD,f5fcf3a6b6b77ea1cd50bafb3f3b64fb1ed2295e,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/support/CompositeItemWriter.java,null,public void flush()
ADD,6989745c12b85eb643e136c30da9b55c3278d6dc,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemOrientedStepTests.java,null,public void testRestartAfterFailureInFirstChunk()
REMOVE,c2bb83ce739a96c3e5421c672ba362e5c4e9a797,spring-batch-infrastructure/src/test/java/org/springframework/batch/retry/backoff/FixedBackOffPolicyTests.java,private void assertEqualsApprox(long desired; long actual; long variance),null
REMOVE,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerTests.java,public void testReceiveAndExecuteWithNoCallback(),null
REMOVE,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerTests.java,public ExitStatus iterate(RepeatCallback callback),null
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/repeat/support/ResultQueue.java, T take(), ResultHolder take()
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/repeat/support/ResultQueue.java, void put(T result), void put(ResultHolder holder)
ADD,914b9f2bed616ae460fb532204652e59a39a367a,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SkipLimitStepFactoryBeanTests.java,null,public void testSkipOverLimit()
ADD,914b9f2bed616ae460fb532204652e59a39a367a,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SkipLimitStepFactoryBeanTests.java,null,public void testSkipOverLimitOnRead()
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/repeat/support/TaskExecutorRepeatTemplate.java,public ExecutingRunnable(RepeatCallback callback; RepeatContext context; ResultQueue<ResultHolder> queue),public ExecutingRunnable(RepeatCallback callback; RepeatContext context; ResultQueue queue)
REMOVE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/repeat/support/TaskExecutorRepeatTemplate.java,public ResultQueue<ResultHolder> getResultQueue(),null
REMOVE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/repeat/support/TaskExecutorRepeatTemplate.java,public ResultQueueInternalState(int throttleLimit),null
REMOVE,1ac5a5296ae7240c8b8a08fcd5efe0d478acdf6c,spring-batch-core/src/main/java/org/springframework/batch/core/StepListener.java, void beforeStep(StepExecution stepExecution),null
REMOVE,1ac5a5296ae7240c8b8a08fcd5efe0d478acdf6c,spring-batch-core/src/main/java/org/springframework/batch/core/StepListener.java, ExitStatus onErrorInStep(StepExecution stepExecution; Throwable e),null
REMOVE,1ac5a5296ae7240c8b8a08fcd5efe0d478acdf6c,spring-batch-core/src/main/java/org/springframework/batch/core/StepListener.java, ExitStatus afterStep(StepExecution stepExecution),null
CHANGE,1ac5a5296ae7240c8b8a08fcd5efe0d478acdf6c,spring-batch-core/src/main/java/org/springframework/batch/core/job/SimpleJob.java,public void setJobListeners(JobListener[] listeners),public void setJobListeners(JobExecutionListener[] listeners)
CHANGE,1ac5a5296ae7240c8b8a08fcd5efe0d478acdf6c,spring-batch-core/src/main/java/org/springframework/batch/core/job/SimpleJob.java,public void registerListener(JobListener listener),public void registerListener(JobExecutionListener listener)
CHANGE,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/jms/ExternalRetryInBatchTests.java,public boolean recover(Object data; Throwable cause),public Object recover(Object data; Throwable cause)
ADD,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/jms/ExternalRetryInBatchTests.java,null,public Object doWithRetry(RetryContext context)
CHANGE,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/jms/ExternalRetryInBatchTests.java,public boolean recover(Object data; Throwable cause),public Object recover(Throwable throwable)
REMOVE,a0b7049867846abce4b65ae85c98acd85704c6be,spring-batch-integration/src/test/java/org/springframework/batch/jms/ExternalRetryInBatchTests.java,public void write(final Object text),null
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RecoveryCallback.java, T recover(RetryContext context), Object recover(RetryContext context)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryCallback.java, T doWithRetry(RetryContext context), Object doWithRetry(RetryContext context)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryContext.java, Exception getLastThrowable(), Throwable getLastThrowable()
ADD,44c478cd0edced494e220adb4a0839e14304fadc,spring-batch-infrastructure/src/test/java/org/springframework/batch/item/file/FlatFileItemWriterTests.java,null,public void testWriteStringWithBogusEncoding()
ADD,44c478cd0edced494e220adb4a0839e14304fadc,spring-batch-infrastructure/src/test/java/org/springframework/batch/item/file/FlatFileItemWriterTests.java,null,public void testWriteStringWithEncodingAfterClose()
ADD,4cc2e03fbd05638de1777aecc6260fb326dfe642,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/SkipLimitStepFactoryBean.java,null,public void setFatalExceptionClasses(Class[] fatalExceptionClasses)
ADD,546010c8870769b19ba86c68df4ede4e80432414,spring-batch-core/src/main/java/org/springframework/batch/core/job/SimpleJob.java,null,public void setJobExecutionListeners(JobExecutionListener[] listeners)
ADD,546010c8870769b19ba86c68df4ede4e80432414,spring-batch-core/src/main/java/org/springframework/batch/core/job/SimpleJob.java,null,public void registerJobExecutionListener(JobExecutionListener listener)
REMOVE,546010c8870769b19ba86c68df4ede4e80432414,spring-batch-core/src/main/java/org/springframework/batch/core/job/SimpleJob.java,public void setJobListeners(JobExecutionListener[] listeners),null
REMOVE,546010c8870769b19ba86c68df4ede4e80432414,spring-batch-core/src/main/java/org/springframework/batch/core/job/SimpleJob.java,public void registerListener(JobExecutionListener listener),null
CHANGE,4cc2e03fbd05638de1777aecc6260fb326dfe642,spring-batch-core/src/main/java/org/springframework/batch/core/step/skip/LimitCheckingItemSkipPolicy.java,public LimitCheckingItemSkipPolicy(int skipLimit; List skippableExceptions),public LimitCheckingItemSkipPolicy(int skipLimit; List skippableExceptions; List fatalExceptions)
ADD,4cc2e03fbd05638de1777aecc6260fb326dfe642,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SkipLimitStepFactoryBeanTests.java,null,public void testFatalException()
ADD,0ada1fcaaac97b6b01dd0cd1942862ecb4286a6c,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/policy/SimpleRetryPolicy.java,null,public final void setFatalExceptionClasses(Class[] fatalExceptionClasses)
ADD,b050f95f03cd0e49193f594732dd520f2b22bbfc,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SimpleRetryExceptionHandlerTests.java,null,public void testRethrowWhenFatal()
CHANGE,b050f95f03cd0e49193f594732dd520f2b22bbfc,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SimpleRetryExceptionHandlerTests.java,private SimpleRetryExceptionHandler getHandlerAfterRetry(RetryPolicy retryPolicy; RuntimeException ex),private SimpleRetryExceptionHandler getHandlerAfterRetry(RetryPolicy retryPolicy; RuntimeException ex; Class[] fatalExceptions)
ADD,4cc2e03fbd05638de1777aecc6260fb326dfe642,spring-batch-infrastructure/src/main/java/org/springframework/batch/repeat/exception/SimpleLimitExceptionHandler.java,null,public void setFatalExceptionClasses(Class[] fatalExceptionClasses)
ADD,546010c8870769b19ba86c68df4ede4e80432414,spring-batch-core/src/main/java/org/springframework/batch/core/listener/MulticasterBatchListener.java,null,public void onSkipInRead(Throwable t)
ADD,546010c8870769b19ba86c68df4ede4e80432414,spring-batch-core/src/main/java/org/springframework/batch/core/listener/MulticasterBatchListener.java,null,public void onSkipInWrite(Object item; Throwable t)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryListener.java, boolean open(RetryContext context; RetryCallback<T> callback), boolean open(RetryContext context; RetryCallback callback)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryListener.java, void close(RetryContext context; RetryCallback<T> callback; Throwable throwable), void close(RetryContext context; RetryCallback callback; Throwable throwable)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryListener.java, void onError(RetryContext context; RetryCallback<T> callback; Throwable throwable), void onError(RetryContext context; RetryCallback callback; Throwable throwable)
ADD,0ada1fcaaac97b6b01dd0cd1942862ecb4286a6c,spring-batch-infrastructure/src/test/java/org/springframework/batch/retry/policy/SimpleRetryPolicyTests.java,null,public void testDefaultFatal()
ADD,0ada1fcaaac97b6b01dd0cd1942862ecb4286a6c,spring-batch-infrastructure/src/test/java/org/springframework/batch/retry/policy/SimpleRetryPolicyTests.java,null,public void testFatalOverridesRetryable()
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryOperations.java, T execute(RetryCallback<T> retryCallback), Object execute(RetryCallback retryCallback)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryOperations.java, T execute(RetryCallback<T> retryCallback; RecoveryCallback<T> recoveryCallback), Object execute(RetryCallback retryCallback)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryOperations.java, T execute(RetryCallback<T> retryCallback; RetryState retryState), Object execute(RetryCallback retryCallback)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryOperations.java, T execute(RetryCallback<T> retryCallback; RecoveryCallback<T> recoveryCallback; RetryState retryState), Object execute(RetryCallback retryCallback)
ADD,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryPolicy.java,null, boolean shouldRethrow(RetryContext context)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryPolicy.java, RetryContext open(RetryContext parent), RetryContext open(RetryCallback callback; RetryContext parent)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryPolicy.java, void registerThrowable(RetryContext context; Exception throwable), void registerThrowable(RetryContext context; Throwable throwable)
ADD,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/RetryPolicy.java,null, Object handleRetryExhausted(RetryContext context)
ADD,546010c8870769b19ba86c68df4ede4e80432414,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/BatchListenerFactoryHelper.java,null,public SkipListener[] getSkipListeners(StepListener[] listeners)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/context/RetryContextSupport.java,public Exception getLastThrowable(),public Throwable getLastThrowable()
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/context/RetryContextSupport.java,public void registerThrowable(Exception throwable),public void registerThrowable(Throwable throwable)
ADD,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/interceptor/RetryOperationsInterceptor.java,null,public void setRetryTemplate(RetryOperations retryTemplate)
REMOVE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/interceptor/RetryOperationsInterceptor.java,public void setRetryOperations(RetryOperations retryTemplate),null
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/interceptor/StatefulRetryOperationsInterceptor.java,public void setRecoverer(MethodInvocationRecoverer<? extends Object> recoverer),public void setRecoverer(ItemRecoverer recoverer)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/interceptor/StatefulRetryOperationsInterceptor.java,public void setKeyGenerator(MethodArgumentsKeyGenerator keyGenerator),public void setKeyGenerator(ItemKeyGenerator keyGenerator)
ADD,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/interceptor/StatefulRetryOperationsInterceptor.java,null,public void setRetryPolicy(RetryPolicy retryPolicy)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/interceptor/StatefulRetryOperationsInterceptor.java,public void setNewItemIdentifier(NewMethodArgumentsIdentifier newMethodArgumentsIdentifier),public void setNewItemIdentifier(NewItemIdentifier newItemIdentifier)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/interceptor/StatefulRetryOperationsInterceptor.java,private ItemRecovererCallback(Object[] args; MethodInvocationRecoverer<? extends Object> recoverer),private ItemRecovererCallback(Object item; ItemRecoverer recoverer)
REMOVE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/interceptor/StatefulRetryOperationsInterceptor.java,public void setRetryOperations(RetryOperations retryTemplate),null
ADD,331724bf3954dad77518712b5dc8d620bfce1b95,spring-batch-samples/src/main/java/org/springframework/batch/sample/dao/FlatFileCustomerCreditDao.java,null,public void setItemWriter(ItemWriter itemWriter)
REMOVE,331724bf3954dad77518712b5dc8d620bfce1b95,spring-batch-samples/src/main/java/org/springframework/batch/sample/dao/FlatFileCustomerCreditDao.java,public void setOutputSource(ItemWriter outputSource),null
ADD,e46c972d8e8a267061a7e9a3886cfad32b2f219a,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SkipLimitStepFactoryBeanTests.java,null,public void testSkipOnReadNotDoubleCounted()
ADD,e46c972d8e8a267061a7e9a3886cfad32b2f219a,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/SkipLimitStepFactoryBeanTests.java,null,public void testSkipOnWriteNotDoubleCounted()
ADD,22b36cfa40020260989d044731aa40358e995c9a,spring-batch-infrastructure/src/main/java/org/springframework/batch/item/file/FlatFileItemReader.java,null,public void setSaveState(boolean saveState)
CHANGE,b050f95f03cd0e49193f594732dd520f2b22bbfc,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/policy/ItemWriterRetryPolicy.java,protected boolean hasFailed(FailedItemIdentifier failedItemIdentifier; ItemKeyGenerator keyGenerator; Object item),protected boolean hasFailed(FailedItemIdentifier failedItemIdentifier; Object key)
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandlerTests.java,null,protected void tearDown()
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandlerTests.java,null,public void testHandleWithSkip()
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandlerTests.java,null,public void testWriteWithSkipAfterMark()
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandlerTests.java,null,public void testWriteWithSkipAndItemKeyGenerator()
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandlerTests.java,null,public Object getKey(Object item)
ADD,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandlerTests.java,null,public void testWriteWithSkipWhenMutating()
REMOVE,08ceb9d96280676879ed3b2d28f21cbb0b138f0c,spring-batch-core/src/test/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandlerTests.java,public void testWriteWithSkip(),null
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/listener/RetryListenerSupport.java,public void close(RetryContext context; RetryCallback<T> callback; Throwable throwable),public void close(RetryContext context; RetryCallback callback; Throwable throwable)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/listener/RetryListenerSupport.java,public void onError(RetryContext context; RetryCallback<T> callback; Throwable throwable),public void onError(RetryContext context; RetryCallback callback; Throwable throwable)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/listener/RetryListenerSupport.java,public boolean open(RetryContext context; RetryCallback<T> callback),public boolean open(RetryContext context; RetryCallback callback)
ADD,dba4209d7e79f6ee9b7876cff08817bf346059fa,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandler.java,null,public Object getKey(Object item)
ADD,dba4209d7e79f6ee9b7876cff08817bf346059fa,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/ItemSkipPolicyItemHandler.java,null,public void setItemKeyGenerator(ItemKeyGenerator itemKeyGenerator)
ADD,331724bf3954dad77518712b5dc8d620bfce1b95,spring-batch-samples/src/main/java/org/springframework/batch/sample/item/writer/CustomerCreditUpdateWriter.java,null,public void setDao(CustomerCreditDao dao)
REMOVE,331724bf3954dad77518712b5dc8d620bfce1b95,spring-batch-samples/src/main/java/org/springframework/batch/sample/item/writer/CustomerCreditUpdateWriter.java,public void setWriter(CustomerCreditDao writer),null
REMOVE,331724bf3954dad77518712b5dc8d620bfce1b95,spring-batch-samples/src/main/java/org/springframework/batch/sample/item/writer/CustomerCreditUpdateWriter.java,public void close(),null
REMOVE,331724bf3954dad77518712b5dc8d620bfce1b95,spring-batch-samples/src/main/java/org/springframework/batch/sample/item/writer/CustomerUpdateWriter.java,public void close(),null
REMOVE,331724bf3954dad77518712b5dc8d620bfce1b95,spring-batch-samples/src/main/java/org/springframework/batch/sample/item/writer/CustomerUpdateWriter.java,public void init(),null
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/policy/CompositeRetryPolicy.java,public RetryContext open(RetryContext parent),public RetryContext open(RetryCallback callback; RetryContext parent)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/policy/CompositeRetryPolicy.java,public void registerThrowable(RetryContext context; Exception throwable),public void registerThrowable(RetryContext context; Throwable throwable)
CHANGE,1848e47aaea8fa53c4660950f08baeaf33335de7,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/policy/CompositeRetryPolicy.java,public CompositeRetryContext(RetryContext parent; List<RetryContext> contexts),public CompositeRetryContext(RetryContext parent; List contexts)
ADD,dba4209d7e79f6ee9b7876cff08817bf346059fa,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/SimpleItemHandler.java,null,protected final Object doRead()
ADD,dba4209d7e79f6ee9b7876cff08817bf346059fa,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/SimpleItemHandler.java,null,protected final void doWrite(Object item)
REMOVE,dba4209d7e79f6ee9b7876cff08817bf346059fa,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/SimpleItemHandler.java,public ItemReader getItemReader(),null
REMOVE,dba4209d7e79f6ee9b7876cff08817bf346059fa,spring-batch-core/src/main/java/org/springframework/batch/core/step/item/SimpleItemHandler.java,public ItemWriter getItemWriter(),null
ADD,b050f95f03cd0e49193f594732dd520f2b22bbfc,spring-batch-infrastructure/src/main/java/org/springframework/batch/retry/policy/MapRetryContextCache.java,null,public void setCapacity(int capacity)
CHANGE,1ac5a5296ae7240c8b8a08fcd5efe0d478acdf6c,spring-batch-core/src/main/java/org/springframework/batch/core/listener/MulticasterBatchListener.java,public void setListeners(BatchListener[] listeners),public void setListeners(StepListener[] listeners)
